problem,method,seed,iterations,final_objective,best_objective,final_primal,final_dual,final_rho,rho_changes,final_status,deploy_loss,continuous_loss,teacher_weight_rel_error,rho0,base_method,wall_time_sec,deploy_rel_error,weight_rel_error,bits,num_blocks,rho_min,rho_max
tiny_llm_ptq,online_ogd_rho0_10,1,100,0.11041305570875527,0.10939368286494519,7.53725088315494,7.705619603985894,0.7282335001262268,100,running,,,,10.0,online_ogd,2.1178466999554075,0.3514166647635473,0.31173379360012976,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_10,1,100,0.14046450325109078,0.13879122325718407,7.173246372229528,9.44811986708242,0.9550871458453782,100,running,,,,10.0,online_ogd_task_aware,2.3963391999714077,0.3536937475024672,0.3044496491351033,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_10,1,100,0.285086466584521,0.2504804971656825,5.569504898158386,15.801503136262436,2.2305481496844535,100,running,,,,10.0,online_ogd_task_feasibility,2.216987500025425,0.3358856129326987,0.28657803318922886,4,7,,
tiny_llm_ptq,online_ogd_rho0_100,1,100,0.11147992178699508,0.11032633038838313,7.548956817940026,7.729723086648071,0.7330214605657525,100,running,,,,100.0,online_ogd,2.2841895000310615,0.35635747010197527,0.3105330187644973,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_100,1,100,0.14487226439452378,0.14487226439452378,7.018024641759112,9.544263064508943,0.9934069836324481,100,running,,,,100.0,online_ogd_task_aware,2.047481300018262,0.34886515369198107,0.3009789672858709,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_100,1,100,0.3211450879459214,0.3177801745474247,5.182982323064713,17.26689664569636,2.620745662525765,100,running,,,,100.0,online_ogd_task_feasibility,3.3689094000146724,0.3314540489389726,0.2843591222192496,4,7,,
tiny_llm_ptq,online_ogd_rho0_0.01,2,100,0.10074969074239538,2.58171163390883e-05,7.997235285663324,7.927401009215231,0.6950746374059591,100,running,,,,0.01,online_ogd,2.009190700016916,0.362419983196447,0.32362496862454543,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.01,2,100,0.10947071880151765,2.58171163390883e-05,7.631652144028151,8.338431889235524,0.7539717964599738,100,running,,,,0.01,online_ogd_task_aware,1.934766500024125,0.3443432706397506,0.31326219735527255,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.01,2,100,0.16427700530275133,2.58171163390883e-05,7.156360216391668,11.521794461785147,1.1568561208712298,100,running,,,,0.01,online_ogd_task_feasibility,2.1879067000118084,0.33872263131792907,0.30788164047591715,4,7,,
tiny_llm_ptq,online_ogd_rho0_0.1,2,100,0.10196655891453783,0.0015512398999964195,7.900838391375075,7.92563781758609,0.7043721742642475,100,running,,,,0.1,online_ogd,2.0653593000024557,0.35588825120010453,0.32063833468417346,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_0.1,2,100,0.13918492890021064,0.0015512398999964195,7.357109991347702,9.989415788439244,0.9496888210795636,100,running,,,,0.1,online_ogd_task_aware,2.13225040002726,0.34287196568132855,0.3086768538085741,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_0.1,2,100,0.2109838442964442,0.0015512398999964195,6.640976569330159,13.898750979720214,1.5455575028092776,100,running,,,,0.1,online_ogd_task_feasibility,2.1002488000085577,0.32685171870196233,0.3002067237639715,4,7,,
tiny_llm_ptq,online_ogd_rho0_1,2,100,0.10396675585754542,0.03452574687619056,7.901221819518012,8.005955249550192,0.7101496212530384,100,running,,,,1.0,online_ogd,2.002403700025752,0.35782947545030563,0.320542756821725,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_1,2,100,0.15632555692005606,0.03452574687619056,7.640102030108532,11.121972149350295,1.0523470845539236,100,running,,,,1.0,online_ogd_task_aware,2.216678700002376,0.3592269509853969,0.31630477274177826,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_1,2,100,0.29319823142806073,0.03452574687619056,6.210289509592955,18.22156225594973,2.1997018878246912,100,running,,,,1.0,online_ogd_task_feasibility,2.219745000009425,0.31791408245691943,0.28914227490111494,4,7,,
tiny_llm_ptq,online_ogd_rho0_10,2,100,0.10416363798580533,0.1040120699341231,7.943581243557259,8.082198464077162,0.7147915365977983,100,running,,,,10.0,online_ogd,1.7228059000335634,0.3591686431383357,0.32152783922885037,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_10,2,100,0.1534923194471479,0.14886682158849132,7.252982431682756,10.766237713766186,1.0422456719371673,100,running,,,,10.0,online_ogd_task_aware,1.9193292999989353,0.34059558056141664,0.3056529099646593,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_10,2,100,0.31746706689367354,0.26191399307218466,6.052686662498094,19.1222052217369,2.4185837690262524,100,running,,,,10.0,online_ogd_task_feasibility,3.448449499963317,0.31833766190893903,0.28704376532328685,4,7,,
tiny_llm_ptq,online_ogd_rho0_100,2,100,0.10487175899560698,0.10462088941182772,7.848853985545153,8.104844394880894,0.7195964885573,100,running,,,,100.0,online_ogd,2.5531974000041373,0.3560495348973175,0.3182375279258946,4,7,,
tiny_llm_ptq,online_ogd_task_aware_rho0_100,2,100,0.1483472143609378,0.1483472143609378,7.2421007819870304,10.454703511309345,1.0366762834217969,100,running,,,,100.0,online_ogd_task_aware,1.7785945999785326,0.3417803832911101,0.30782320867967244,4,7,,
tiny_llm_ptq,online_ogd_task_feasibility_rho0_100,2,100,0.3204095417130594,0.3204095417130594,6.124041726470735,19.442201204652164,2.46381409484891,100,running,,,,100.0,online_ogd_task_feasibility,1.335039199970197,0.322241971246949,0.2887579252947789,4,7,,
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.01,0,100,0.09931725326655577,2.7046705351734277e-05,7.482855719281496,7.442362689587482,0.7066618364862464,100,running,,,,0.01,vector_online_ogd,1.2735925000160933,0.3440025958473935,0.3129343939841426,4,7,0.6629618122235196,0.7330388911996423
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.01,0,100,0.09883837268521824,2.7046705351734277e-05,7.214434426816232,7.344656887982647,0.7143524377507517,100,running,,,,0.01,vector_task_aware,1.6969645000062883,0.33330154787199157,0.3071228679870199,4,7,0.6471368570044761,0.7923471672938417
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.01,0,100,0.1550195270418016,2.7046705351734277e-05,6.371691502176529,10.299738035510845,1.2038599315084693,100,running,,,,0.01,vector_task_feasibility,2.2187810000032187,0.3250067732308628,0.29736638947934463,4,7,1.1425596917672893,1.23782991958754
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.1,0,100,0.10159647305601528,0.0015440479746003802,7.30895899806964,7.473677993882309,0.71522518699524,100,running,,,,0.1,vector_online_ogd,1.9338732999749482,0.33812455606890357,0.30592277809908636,4,7,0.6734889522542616,0.7415862089773239
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.1,0,100,0.12065360242099822,0.0015440479746003802,7.070373086341301,8.57250868743331,0.848871736865888,100,running,,,,0.1,vector_task_aware,1.8159025000059046,0.33653938562817637,0.30498384241994975,4,7,0.7612367932439829,0.9200705912018272
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.1,0,100,0.1931907111336744,0.0015440479746003802,5.74463568171379,12.243496876705988,1.5626032605340445,100,running,,,,0.1,vector_task_feasibility,1.8664512999821454,0.31517201340217016,0.29200923689881547,4,7,1.421787511166156,1.7012661093230974
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_1,0,100,0.10123079333952155,0.033343998440322924,7.457580312332658,7.504524443047709,0.721098776655393,100,running,,,,1.0,vector_online_ogd,1.640769400051795,0.34983696124754105,0.3115819735264052,4,7,0.6806113322384673,0.7479364349683901
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_1,0,100,0.13119974587981365,0.033343998440322924,6.769083863758288,9.075593062962204,0.9301355101062618,100,running,,,,1.0,vector_task_aware,1.6831057000090368,0.33481534346515596,0.2992057104625617,4,7,0.8886426979047726,1.1052089208358824
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_1,0,100,0.23436255196643635,0.033343998440322924,5.647124586160965,14.296926155618944,1.9245078921266132,100,running,,,,1.0,vector_task_feasibility,1.6694224000093527,0.3222468309177443,0.2877418837176555,4,7,1.838426622440273,1.9857375237089778
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_10,0,100,0.10256134075846543,0.10181777060936933,7.424416613472106,7.553124404852182,0.7259504663918369,100,running,,,,10.0,vector_online_ogd,1.6403411999926902,0.3448820586708846,0.31073929929395905,4,7,0.686707516177065,0.7519965086965694
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_10,0,100,0.13334583846964249,0.13334583846964249,6.767793414555795,9.120907901481164,0.9569017571189449,100,running,,,,10.0,vector_task_aware,1.5249274999951012,0.32957393427465204,0.29858521994368936,4,7,0.875255672844627,1.0494570574461364
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_10,0,100,0.2567552847015828,0.2305147919925994,5.221916131054152,15.144766415763636,2.1835136136155073,100,running,,,,10.0,vector_task_feasibility,1.572832699981518,0.309415961463209,0.2814521383563174,4,7,2.04746143757313,2.4053231706449436
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_100,0,100,0.10369440172072626,0.10284083525211363,7.345256229691683,7.558618045548484,0.72973881082113,100,running,,,,100.0,vector_online_ogd,1.6101176000083797,0.3322674283097685,0.30584324421875153,4,7,0.6898912963765084,0.7560719941554981
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_100,0,100,0.13631400197019583,0.13631400197019583,6.728214384718766,9.345185228786352,0.9754165037494851,100,running,,,,100.0,vector_task_aware,1.927092999976594,0.32777290400907744,0.2998949488882999,4,7,0.8863398129962751,1.088241121825772
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_100,0,100,0.2791406786519221,0.2775713473467023,5.094116902227328,16.251659673821706,2.4076990819992066,100,running,,,,100.0,vector_task_feasibility,1.840842999983579,0.31245295068999296,0.28092849781222684,4,7,2.257879320398258,2.607629747063076
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.01,1,100,0.104996039136718,3.010527889665106e-05,7.621455882833294,7.53070978272717,0.7074194938090387,100,running,,,,0.01,vector_online_ogd,1.7296340999891981,0.35881887950675423,0.3147685483635179,4,7,0.6820971973829753,0.7384988466725496
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.01,1,100,0.10412348942557148,3.010527889665106e-05,7.504747125759377,7.545718231697791,0.7029608841213855,100,running,,,,0.01,vector_task_aware,1.906798499985598,0.34258006980796374,0.31069612340645353,4,7,0.6309827763524665,0.7914105336385254
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.01,1,100,0.17061031456474163,3.010527889665106e-05,6.861740805587079,11.078709364400595,1.2009388287521547,100,running,,,,0.01,vector_task_feasibility,2.0487420999561436,0.3382708662275379,0.30161421278427797,4,7,1.0968666725923788,1.2541012504751117
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.1,1,100,0.10799934085102099,0.0017184390030493266,7.610327428622655,7.696361881163595,0.7156366416818218,100,running,,,,0.1,vector_online_ogd,1.8738181000226177,0.3566707199938403,0.31298665612538196,4,7,0.6932177563557139,0.7398059485771582
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.1,1,100,0.12504576184642405,0.0017184390030493266,7.279985062830916,8.656759051277277,0.8511980003352773,100,running,,,,0.1,vector_task_aware,1.616851900005713,0.3503630112879608,0.30902993096159775,4,7,0.8110866398859358,0.9037672864470916
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.1,1,100,0.21888815216543106,0.0017184390030493266,6.157330614364951,13.207203788746941,1.6111427382733965,100,running,,,,0.1,vector_task_feasibility,1.5338272000080906,0.32383538824428487,0.29371629381984327,4,7,1.5048207432800802,1.7349639642370525
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_1,1,100,0.10904336890108149,0.03648084388380007,7.559803501093376,7.670888022476146,0.7214074068930306,100,running,,,,1.0,vector_online_ogd,1.638891100010369,0.3473437645611254,0.3106636351876519,4,7,0.6995565734652711,0.7432550946484676
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_1,1,100,0.13665796941327502,0.03648084388380007,7.157219932698503,9.299918917703641,0.9255938404246188,100,running,,,,1.0,vector_task_aware,1.7175441999570467,0.35315336874198083,0.3040563689833921,4,7,0.8176192604382391,1.0558721152946464
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_1,1,100,0.26263539722339496,0.03648084388380007,5.822657403571657,15.03840090175822,1.9821117532417936,100,running,,,,1.0,vector_task_feasibility,1.5937039999989793,0.33200169765397985,0.28790658851264095,4,7,1.874155919900182,2.158371073316338
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_10,1,100,0.10948946511653505,0.10948946511653505,7.600608305346293,7.742708987212572,0.726230911437603,100,running,,,,10.0,vector_online_ogd,1.6542384999920614,0.3510856875615695,0.3118302730865471,4,7,0.7062615828735429,0.7444442634751887
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_10,1,100,0.1439648766022375,0.1421400938036431,7.270372308725464,9.612426691974031,0.9461999046566101,100,running,,,,10.0,vector_task_aware,1.9047924999613315,0.3490260732929688,0.3068934689101036,4,7,0.8834606421596819,0.9984513268300153
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_10,1,100,0.28602792400885985,0.2504804971656825,5.529717139503007,15.631541747428816,2.1721771751228776,100,running,,,,10.0,vector_task_feasibility,2.2526119999820367,0.3242832052820635,0.28492379291011777,4,7,1.9767449796697842,2.2972339597562654
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_100,1,100,0.11084546950093055,0.10968445588307003,7.599304109058096,7.809370048887257,0.7303627072322558,100,running,,,,100.0,vector_online_ogd,3.395092900027521,0.3562744976435263,0.31197264003341224,4,7,0.7069229473881445,0.7508438749992674
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_100,1,100,0.1472495552006473,0.14633750762562633,7.288821709687375,9.728982632750053,0.9560126376989716,100,running,,,,100.0,vector_task_aware,2.1635847999714315,0.33992256778927504,0.3051351421630958,4,7,0.8968131318978594,1.011238128400892
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_100,1,100,0.31816135243589233,0.3127362098322269,5.144383255506626,16.765877583512097,2.5342430690935798,100,running,,,,100.0,vector_task_feasibility,2.591920100036077,0.32361909566285374,0.28236049992800216,4,7,2.352927705468977,2.7215101617385167
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.01,2,100,0.10138908537094293,2.58171163390883e-05,7.909148147987337,7.880768438066912,0.7061098060478347,100,running,,,,0.01,vector_online_ogd,2.2177391999866813,0.36064541916916765,0.32159692154247227,4,7,0.6739643140391084,0.738275914013021
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.01,2,100,0.10717384352629045,2.58171163390883e-05,7.899494117367584,8.27445671720061,0.7339715785077844,100,running,,,,0.01,vector_task_aware,1.682324699999299,0.3577027208392015,0.32165033906886914,4,7,0.6658402220991539,0.8024801138582068
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.01,2,100,0.1729458961458607,2.58171163390883e-05,6.949058625976057,11.787683975122441,1.2392447526690464,100,running,,,,0.01,vector_task_feasibility,1.924676200025715,0.33122660584786945,0.3038051437155115,4,7,1.1648278513081156,1.298654424713965
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_0.1,2,100,0.10252811662787835,0.0015512398999964195,7.949190879065532,7.940722132565191,0.7161082501765246,100,running,,,,0.1,vector_online_ogd,1.8173895999789238,0.3611268230466881,0.32242020198699084,4,7,0.6831035282260975,0.7481695939984313
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_0.1,2,100,0.12743499396068242,0.0015512398999964195,7.553002716929506,9.391827353073772,0.8735740483334368,100,running,,,,0.1,vector_task_aware,3.1771838999702595,0.3459800684279743,0.3127577384887289,4,7,0.8013952120122887,0.9795828982339504
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_0.1,2,100,0.2166580823720151,0.0015512398999964195,6.646897768323511,14.354533810280927,1.5878063333210144,100,running,,,,0.1,vector_task_feasibility,3.335658899974078,0.3292691039211929,0.30045778181405525,4,7,1.493129540844465,1.6992934375758184
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_1,2,100,0.10466811842093415,0.03452574687619056,7.880903397093182,8.002495361664023,0.7216239841394082,100,running,,,,1.0,vector_online_ogd,2.6232945999945514,0.350861274608378,0.31880986864881516,4,7,0.6875555859784545,0.7540815072611478
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_1,2,100,0.14158315520362746,0.03452574687619056,7.583735385245434,10.21832524658472,0.9639577181139459,100,running,,,,1.0,vector_task_aware,2.126293299952522,0.3565559986920252,0.3158950245753841,4,7,0.8836337609747998,1.0479072617529233
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_1,2,100,0.2838286001643293,0.03452574687619056,6.323499801335929,17.824368117448707,2.0671256301485528,100,running,,,,1.0,vector_task_feasibility,2.313792900007684,0.3252778184393311,0.2928768536977925,4,7,1.890915951726129,2.3243186433868552
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_10,2,100,0.1052013324835795,0.1052013324835795,7.776386747870544,7.977287220144826,0.7267716701411057,100,running,,,,10.0,vector_online_ogd,2.233365199994296,0.35147738121082966,0.31689979839672655,4,7,0.6907854389961339,0.7591017512059013
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_10,2,100,0.14080501697999065,0.1395507841063971,7.39777432389825,10.008283958157124,0.9543073515325758,100,running,,,,10.0,vector_task_aware,2.0061976000433788,0.34737501511583513,0.30973152788938974,4,7,0.8599141850861719,1.0266145366470267
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_10,2,100,0.2990190266335568,0.26191399307218466,6.29944409045081,18.50081440029658,2.2600267466540402,100,running,,,,10.0,vector_task_feasibility,2.368198200012557,0.327243646679086,0.2920887269212302,4,7,2.0852350592569966,2.449875529656838
tiny_llm_ptq_vector_rho,vector_online_ogd_rho0_100,2,100,0.10655616640640525,0.10519813847626161,7.866731347253469,8.134642938399303,0.7309663440598675,100,running,,,,100.0,vector_online_ogd,2.154727199987974,0.35386467809720984,0.31889621111130567,4,7,0.6965273283949369,0.7632085040765062
tiny_llm_ptq_vector_rho,vector_task_aware_rho0_100,2,100,0.1503588927227216,0.1484644196270372,7.487934423515618,10.777365787463014,1.015220877211756,100,running,,,,100.0,vector_task_aware,1.4777549999998882,0.35097965328090575,0.31233886431133456,4,7,0.9619836418515433,1.0899135210840953
tiny_llm_ptq_vector_rho,vector_task_feasibility_rho0_100,2,100,0.32668477455793665,0.32668477455793665,5.940933390853149,19.51873736620628,2.5257873758267815,100,running,,,,100.0,vector_task_feasibility,1.5537729000207037,0.3161343421906513,0.2863678189580971,4,7,2.312802487836027,2.7021282439780774
